,Score,Tweets
1652,0.0,Paypal $PYPL Upgraded to Outperform at Cowen http://zpr.io/njXVC
1653,0.0,Paypal $PYPL Upgraded at Cowen http://thelincolnianonline.com/?p=298145
1654,0.0,"$PYPL PayPal Holdings, Inc. - C Leading stock #BreakOutWatch Recent close 80.54 Liquidity: $537Mhttp://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1655,0.0,Paypal $PYPL Upgraded by Cowen to Outperform http://zpr.io/njz7M
1656,0.0,$PYPL. Thx!!
1657,0.0,"#TipOfTheDay: Go for the #DrainTheSwamp #stock Index! $AMZN $BA $NYT $TWX Avoid #Oligarch Index: #ExxonMobil ($XOM), #GoldmanSachs ($GS) & PayPal $PYPL - #BarryRitholtz Wonder where $DB fits in. So if @realDonaldTrump trashes the stock, buy it? http://flip.it/-UdMlY ."
1658,0.0,Big Put Buying $BHGE $AXP $ATEN $INCY $RCL $AFSI $BBT $KNX $OUT $MOS $TGTX $RRGB $HMNY $PYPL $ABX $WYNN $HTZ $HSBC $ILG $TWX $TCO $RIOT
1659,0.0,Big Put Buyers http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2018-01-11.html … $HMNY $PYPL $ABX $WYNN $HTZ $HSBC $ILG $TWX $TCO $ATUS $MATW $RIOT $LOW $JCP $PTCT $MPC $CTSH $URBN
1660,0.0,$NXTD $20 stock news coming about #MergersAndAcquisitions $PYPL pic.twitter.com/iPtNAUUuME
1661,0.25,"$PYPL PayPal Holdings, Inc. - C Top stock up 102% from low. Close: 79.37 VolvsAvg: 0.74 Liq: $430M http://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1662,0.6,$PYPL nice pic.twitter.com/tgqnTsCMlx
1663,0.6,Setups liked that we'll be watching Thursday. $CORT $GE $XBI $TGT $M $GDX $SRPT $CLDR $PYPL $KODK $PYPL $NKE $UPS $ESPR $AMZN $IYT $IWM $XLF
1664,0.0,"Just updated positions, with charts (buy/sell points) $M $CALD $PBI $LABU $PYPL $SHOP $XNET More.http://livetradepro.com/"
1665,0.0,Big Call Buyers $KKR $CL $ARRY $AXP $GILD $JNJ $MT $KODK $F $ALK $MA $RIOT $CNX $LOW $ROKU $KBH $AXL $AAPL $PETS $PYPL $HAS $UAL $CPE $WEN
1666,0.0,Big Call Buyers http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-01-09.html … $PETS $PYPL $HAS $UAL $CPE $WEN $EA $BAC $ALKS $ZNGA $GME $WFC $DAL $HL $LM $PEG $IBM $MDT
1667,-0.1,Price Moves vs Expected Moves $KKR $BX $C $GS $MS $USB $JPM $BAC $AXP $WFC $PYPL $V http://tinyurl.com/y7zbwhgq pic.twitter.com/LPzVMzrV5J
1668,0.0,Harvesting options $googl $nvda $baba $pypl $ibm http://level3investing.blogspot.com/2018/01/week-1-2018-harvesting-options-nvda.html …
1669,0.25,"$PYPL PayPal Holdings, Inc. - C Top stock up 101% from low. Close: 79.19 VolvsAvg: 1.24 Liq: $715M http://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1670,0.13636363636363635,Breakout Watch: This 2015 IPO Is Just Below A New Buy Zone $PYPL @paypal http://bit.ly/2Eni5Rn http://bit.ly/TTSPYPL
1671,0.20714285714285713,"$PYPL CEO @Dan_Schulman to @KinseyGrant @TheDealNewsroom: ""We do see ourselves as a consolidator in the industry."" PayPal Is Ready for Smart Acquisitions https://pipeline.thedeal.com/article/14441083/index.dl …"
1672,0.25,"$PYPL PayPal Holdings, Inc. - C Top stock up 101% from low. Close: 79.05 VolvsAvg: 1.06 Liq: $555M http://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1673,0.0,"$PYPL PayPal Holdings, Inc. - C Leading stock #BreakOutWatch Recent close 79.05 Liquidity: $555M http://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1674,0.6,Setups liked today that we'll be watching again tomorrow $OSTK $XNET $NKE $COST $PYPL $RH $AMZN $SHOP $USO $NFLX $BIDU $X $FB $FAS $QQQ $SPY
1675,0.0,2017's S&P 500's winners could still run http://cnb.cx/2CXg1Qi $NRG $ALGN $VRTX $WYNN $BA $MU $DHI $PYPL $NVDA $PHM @jimcramer @cnbc
1676,0.1875,"$PYPL There are always variables. Your own risk tolerance, time frame, size etc. It's a swing trade for us so will look to lock in partial gains soon but I think it likely goes higher over time."
1677,0.0,"Private Asset Management Inc. Has $388,000 Holdings in Paypal Holdings Inc $PYPL http://zpr.io/nZZUj"
1678,0.1481818181818182,$PYPL New all time high closing price today.
1679,0.0,$PYPL quietly close to all time highs pic.twitter.com/bh0sCIOQfC
1680,0.13636363636363635,$BTC $PYPL $SQ Quartz: Bitcoin is the “new world currency” Peter Thiel wanted PayPal to behttp://bit.ly/2lWbaXt
1681,-0.05,Opened a long position today in $FDN. Gives me exposure to $AMZN $FB $NFLX $GOOG $PYPL
1682,0.0,$PYPL - Statement of Changes in Beneficial Ownership (4) http://uk.advfn.com/stock-market/NASDAQ/PYPL/share-news/Statement-of-Changes-in-Beneficial-Ownership-4/76414047?adw=1126416 …
1683,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1391389/000163391718000008/xslF345X03/edgardoc.xml …"
1684,0.0,$PYPL - Statement of Changes in Beneficial Ownership (4) http://uk.advfn.com/stock-market/NASDAQ/PYPL/share-news/Statement-of-Changes-in-Beneficial-Ownership-4/76414036?adw=1126416 …
1685,0.225,$PYPL DOMINATED BY BULLS LIFTING THE MARKET HIGHER THROUGHOUT THE DAY: https://techniquant.com/reports/stock-pypl-daily-technical-report-for-2018-01-03/ … Sentiment: Very bearish #PYPL #PayPal
1686,0.5,$PYPL one of my top 10 stock picks of 2018 pic.twitter.com/dYnLIvVEnV
1687,0.23714285714285716,"If he's got the money he can buy what he wants - that didn't bother me. Right now I like financials too- the banks, big and regionals, $PYPL & $SQ. Also oil/gas stocks. I also got back into retail a couple months ago - it had a good run. ER season will tell."
1688,0.0,Over 300% on $PYPL http://bit.ly/1PWTzJR
1689,0.5,More Call Buying $OSTK $PBR $CLVS $FB $VRAY $BP $FDX $SWN $PYPL $PTEN $CLF $WFC $JACK $AMZN $EXPE $BIDU $JPM $GOOGL $CSCO $ABBV $DWDP $DO
1690,0.0,$PYPL http://www.wallstreetnews24.com/2018/01/02/technical-indicators-under-review-paypal-holdings-inc-nasdaq-pypl/ …
1691,-0.05,Price Returns vs Expected Daily Move $ITUB $BX $BAC $JPM $WFC $V $MA $GS $PYPL $C $MS $GCAP http://tinyurl.com/y7zbwhgq pic.twitter.com/fQLs8pkURh
1692,0.0,Big Call Buyers http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-01-02.html … $CCS $CVX $SYMC $QCOM $ABX $EMR $BIDU $XPO $CSCO $BABA $XOM $FE $PYPL $WTW $DVN $CLF $NVDA $LYB
1693,0.0,$PYPL ya va a tronar un triangulo simétrico. A ver que opinan los chartistas? Segun la teoría va a reventar siguiendo la tendencia anterior al triangulo: Para Arriba ! en menos de 3 dias. pic.twitter.com/cYHCjZZVkw
1694,0.375,Top Merrill Lynch Stock Picks for the First Quarter of 2018 http://bit.ly/2CehY9N $AMD $DIS $EXAS $EXC $LULU $PYPL $URI $WMT
1695,0.7,"$PYPL seems good to go in 2018 too. However, i wonder when cryptocurrency is going to start denting the fin-tech new-tech financials...."
1696,0.25,"Portfolio changes this month, top ups in #GAW & #WEY, initial positions in #PRSM, #SUMO & $PYPL. Sale of D4T4, $BETR. FY return 31.5%"
1697,0.049999999999999996,"Stock Trends for 2017 Final Results +41.85% & 95% success ratio. Final gains were 48% larger than the $COMPQ, 66% larger than the $DJIA and 115% larger than the $SPX. $BABA $FB $AAPL $TSLA $PYPL $NVDA $AMZN $NFLX $V $MA http://www.chrisperruna.com/2017/12/29/stock-trends-for-2017-final-results/ …pic.twitter.com/iKBOr3RLMn"
1698,0.0,http://42stocks.com miscellaneous | 5 largest movers = $pcln $v $pypl $ntes $ma | http://42stocks.com top5 in sector = $BABA $PYPL $APPS $FNJN $MApic.twitter.com/dt8MsOJySC
1699,0.0,"Biggest mega cap winners of 2017: $BABA, $BA, $MU, $PYPL and $NVDA"
1700,-0.033928571428571426,I agree but I am starting to listen to the bull case a little more closely lately. Could a basket of cryptos *potentially* play a small role in a #WarOnCash portfolio beside $SQ $PYPL $V & $MA ? The potential upside makes zero exposure seem perhaps short-sighted...? Or does it?!!
1701,0.2,Big Call Buyers http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2017-12-28.html … $PYPL $AMPE $MAR $CHK $FIT $GS $HON $EMR $FB $MNK $EWZ $UNG $JNUG $TLT $SPY $XRT $EEM $DXJ
1702,-0.05,Price Returns vs Expected Daily Move $GCAP $SYF $WFC $JPM $CDR $V $C $BAC $GS $DB $MS $PYPL http://tinyurl.com/y7zbwhgq pic.twitter.com/Cd2amoZCNo
1703,0.0,Short volume percent for $UCO on 2017-12-27 is 72%. http://shortvolumes.com/?t=UCO $PYPL 35% $COTY 63% $AA 45% $GPRO 65%
1704,0.0,http://42stocks.com miscellaneous top10 = $BABA $PYPL $APPS $FNJN $MA $GPN $V $RPXC $WNS $RDWRpic.twitter.com/4fTnIFzdGv
1705,0.6,Setups liked today that we'll be watching tomorrow $EXEL $EDIT $USLV $GOOS $ROKU $GLD $XBI $SPPI $ESPR $SGH $PYPL $FNKO $AAPL $TAN $QQQ $DIA
1706,0.0,@sunrisetrader....$Bac $MU $Wuba $Pypl $OSTK $AABA $JD $OLED $YY $TWTR $ETSY
1707,0.09999999999999999,Currently holding $ALGN $ISRG $MU $NVDA and $PYPL in aggressive trend strategy. Will probably see a few of these replaced at months end. Will be interesting to see what takes their place.
1708,0.0,$ntnx $mu $gwph $fslr $sq $srpt $rdfn $twtr $wday $pypl
1709,0.2,Fast $$$on $PYPL swing trade. 300% profit http://bit.ly/1PWTzJR
1710,0.0,$PYPL Respecting the 50MA pic.twitter.com/WijJuJ4BRf
1711,0.0,Similar conclusion if you take a SOTP approach using $BABA $EBAY $PYPL
1712,0.27499999999999997,$PYPL PayPal Holdings - bullish hammer candle forms on the rising 50 day moving average. Good opportunity for a short-term bounce. pic.twitter.com/pAA6UqgWdR
1713,0.0,$PYPL What say you? pic.twitter.com/lvTY0e4GJ8
1714,0.6,Nice setups for tomorrow: $PYPL $XIN $RDC $NRG $ALDR $AA http://bit.ly/1PWTzJR
1715,0.0,Paypal $PYPL Receives “Buy” Rating from Goldman Sachs Group http://ift.tt/2D0PQal
1716,-0.03333333333333333,"#1300to10K challenge Day38 $5,812.07 (under $6K ) => holding 6 $WMT 12/29 97c @$1.55 => added 6 $JPM Feb 110c @$1.67 & 6 $CVX Feb 130c @$1.35 => closed $NFLX, $SPX, $PYPL all with big % losses => selling $CVX and adding $SPX was a BIG mistakehttps://twitter.com/PeterSong909/status/943958371165601792 …"
1717,0.0,Friday trading summary $GOOGL $MSFT $FB $INTC $CVX $BRK.B $JPM $BAC $WFC $PYPL $AMZN $JNJ $PFE $KO $MCD $PEP $GILD https://www.finscreener.com/map pic.twitter.com/7wIBNH6mJ6
1718,0.78,"A very nice breakout setup pattern for $PYPL, will it break out? https://www.chartmill.com/analyze.php?utm_source=twitter&utm_medium=TA&utm_content=DAILYCHART&utm_campaign=social_tracking#/PYPL?key=0b412785-3eeb-41bd-9416-2c187f89e1d2 … #highvolume #breakout"
1719,0.16,$PYPL high OI range is 72.50 to 75.00 for option expiration 12/29/2017 #maxpain #options http://bit.ly/2D0rjlL pic.twitter.com/VabKWf0vqB
1720,-0.05,Price Returns vs Expected Daily Move $VOYA $BX $WFC $GS $JPM $C $RF $BAC $AMTD $MS $V $PYPL http://tinyurl.com/y7zbwhgq pic.twitter.com/xrmlf2KaIH
1721,-0.5,http://bit.ly/2AmWRBk Jason Bond Accused Of Front Running. Why The Haters Are WRONG $TWTR $FB $PYPL
1722,0.0,Big Put Buyers http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2017-12-21.html … $HOG $DOV $WGO $CCL $PYPL $QCOM $COG $AMD $CELG $JACK $ATVI $CSX $GOOGL $CLF $OSTK $SODA $KMX $PII
1723,0.0,"#1300to10K challenge Day37 $6,201.15 (Cash $4,677.15) => holding 6 $WMT 12/29 97c @$1.55 & 8 $NFLX 12/29 195c @$0.88 => 6 $PYPL 12/22 75c @$0.45 & added 4 $SPX 12/26 2700c @$2.10 => DT on $CVX Jan 125c $387 profits (should left it instead of buying spx calls)https://twitter.com/PeterSong909/status/943588914475888640 …"
1724,0.0,$PYPL. https://techcrunch.com/2017/12/19/paypal-backs-raisin/ …
1725,0.0,Big Put Buyers http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2017-12-20.html … $AIZ $MCD $EMR $ADI $STX $HLS $STI $FINL $PYPL $EWJ $AMJ $GDX $XLY $XLF $UVXY $SVXY $FAS $HYG
1726,0.0,$EBAY $PYPL: Opinion: Bitcoin Is To Currency What The Internet Was To …: http://www.StockNewsWires.com/ebay-pypl-opinion-bitcoin-is-to-currency-what-the-internet-was-to/ …
1727,0.0,Paypal $PYPL Lifted to Buy at Zacks Investment Research http://ift.tt/2COjkYV #acn
1728,0.0,$PYPL co-founder @mlevchin's #SF #fintech @Affirm rakes in $200 million as valuation rises http://bizj.us/1pfdv0 pic.twitter.com/2ZIqtBG52N
1729,0.03125,"#1300to10K challenge Day36 $6,891.87 (yesterday first time over $7K but little under today) => holding 6 $WMT 12/29 97c @$1.55 & 8 $NFLX 12/29 195c @$0.88 => also 6 $PYPL 12/22 75c @$0.45 (holding on as maybe a lotto ) https://twitter.com/PeterSong909/status/943229678839414784 …"
1730,0.0,$pypl pic.twitter.com/iLh2m0Lo86
1731,0.0,Big Put Buyers http://www.dailystockplays.com/Unusual-Put-Option-Activity-Today-2017-12-19.html … $CF $DHT $SYMC $HIMX $NRG $MYL $MAA $PYPL $SBUX $CBS $IGT $VMW $VOYA $RCII $DO $HOV $RNG $TD
1732,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1633917/000163391717000179/xslF345X03/edgardoc.xml …"
1733,0.0,$PYPL - Statement of Changes in Beneficial Ownership (4) http://uk.advfn.com/stock-market/NASDAQ/PYPL/share-news/Statement-of-Changes-in-Beneficial-Ownership-4/76331591?adw=1126416 …
1734,0.13636363636363635,"$PYPL: New Insider Filing on VP, Chief Accounting Officer AARON ANDERSON: http://insideri.com/1645073_000163391717000177_0001633917-17-000177 …"
1735,-0.05,Price Returns vs Expected Daily Move $SYF $DB $WFC $BAC $BX $RF $C $GS $JPM $MS $V $PYPL http://tinyurl.com/y7zbwhgq pic.twitter.com/FJWnP0SB8q
1736,0.0,Big Call Buyers http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2017-12-18.html … $ABX $TEVA $TGT $AAL $DRI $LLY $FINL $BETR $GS $KND $JD $JACK $NVDA $BID $SWKS $PYPL $TSLA $TSEM
1737,0.0,$PYPL pic.twitter.com/kQLGKF92Cy
1738,0.0,#investor filed #securities #classaction against Paypal Holdings Inc $PYPL http://shareholdersfoundation.com/case/paypal-holdings-inc-nasdaqpypl-investor-securities-class-action-lawsuit-12062017 …
1739,0.165,"$PYPL Higher high, higher low. https://stocktwits.com/LiveTradePro/message/105572626 …"
1740,0.21666666666666665,$PYPL bto dec22 76c. Lots of call buyers this week. $1.5mil in feb 72.5c. strong vol with close above DTL and 20dma with vol POC support below. pic.twitter.com/Ayzza6nGdG
1741,0.6,Setups liked today that we'll be watching again Monday. $LFIN $CROX $SLV $NKE $PYPL $WIX $CLVS $OSTK $ROKU $COST $RIOT $SGH $TDOC $XLF $SPY
1742,0.0,"Just updated these positions, with charts (buy/sell points) $ROKU $PYPL $CMTL $CALD $WIX $LABU $SHOP $NKE $COST Morehttp://livetradepro.com/"
1743,-0.1,Price Moves vs Expected Moves $AIG $PYPL $HST $JPM $C $WFC $BAC $MS $V $GS $ITUB $MET http://tinyurl.com/y7zbwhgq pic.twitter.com/BLTm0qUG0N
1744,0.11688311688311688,"New positions on $PYPL, tried to get $CRM today but nothing was filling. $JUNO held the 100sma. $SRNE was pure technical break outs got in the 2.40s as close the break out as I could get."
1745,-0.5,Somewhat Favorable News Coverage Somewhat Unlikely to Impact Paypal $PYPL Share Price http://ift.tt/2AIWyFl
1746,-0.175,$PYPL strange behavior lately pic.twitter.com/7Qx9oaFmJu
1747,-0.5,Somewhat Favorable News Coverage Somewhat Unlikely to Impact Paypal $PYPL Share Price http://ift.tt/2zd3sQM
1748,0.0,Paypal $PYPL Price Target Raised to $85.00 at BMO Capital Markets http://ift.tt/2zcV042
1749,-0.05,Price Returns vs Expected Daily Move $PYPL $GS $MAC $WFC $V $BAC $MET $JPM $BX $MS $AIG $C http://tinyurl.com/y7zbwhgq pic.twitter.com/VwfEgUI88i
1750,0.0,Big Call Buyers http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2017-12-13.html … $MRK $LITE $MU $DBD $PYPL $FNSR $IRM $XLNX $PLNT $CLVS $AMCN $CSCO $WFC $CMG $CTL $STLD $CCI $HLF
1751,0.0,How PayPal Stock Could Surge to $85 a Share $PYPL @paypal @venmo $AAPL $SQ http://bit.ly/2AkdA8d http://bit.ly/TTSPYPL
1752,0.0,$PYPL upgrade pic.twitter.com/3RtkMG8hR6
1753,0.6,Setups liked that we'll be watching Thurs $NUGT $SLV $NKE $PYPL $WIX $CLVS $PYPL $OSTK $SPPI $SRPT $TTD $TDOC $FDX $DAX $YINN $IYT $DIA $SPY
1754,0.0,$PYPL could surge to $85 a Share if the buy back starts (a possible case) http://www.opiniontrade.com/stock.html?top-search=AAPL …
1755,0.6,Setups liked today that we'll be watching again tomorrow. $WIX $IBM $PYPL $GS $MS $RIOT $NKE $CLVS $AAP $CELG $FCX $DAX $XLF $DIA $SPY $XLF
1756,0.1866666666666667,"Facebook's Vice President of Messaging Products joining board of Coinbase, which describes itself as ""the world's most popular way to buy and sell"" #Bitcoin, #Ethereum and #Litecoin. Previously was President of global digital payments leader PayPal. $FB $PYPL $BTC.X $ETH.X $LTC.Xhttps://twitter.com/davidmarcus/status/940703478967500800 …"
1757,0.0,$PYPL co-founder @mlevchin's #SF #fintech @Affirm rakes in $200 million as valuation riseshttp://bizj.us/1pfdv0
1758,0.0,$PYPL co-founder @mlevchin's #SF #fintech @Affirm rakes in $200 million as valuation rises http://bizj.us/1pfdv0
1759,0.0,$PYPL TIO Networks' data compromise potentially affects $PEG 's customershttp://crweworld.com/article/news-provided-by-pr-newswire/193740/tio-networks-data-compromise-potentially-affects-pseg-customers …
1760,0.13636363636363635,$PYPL: New Insider Filing on Director RODNEY C ADKINS: http://insideri.com/1633917_000163391717000175_0001633917-17-000175 …
1761,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1400395/000163391717000175/xslF345X03/edgardoc.xml …"
1762,0.0,$PYPL - Statement of Changes in Beneficial Ownership (4) http://uk.advfn.com/stock-market/NASDAQ/PYPL/share-news/Statement-of-Changes-in-Beneficial-Ownership-4/76272842?adw=1126416 …
1763,0.0,$PYPL matching lows Dec 11 pic.twitter.com/Pu6ydwUP49
1764,0.5,Wall Street Weighs In: Two Analyst's Favorite Stocks In The Payments Space https://benzinga.com/z/10898490 $ADP $MA $V $PYPL
1765,0.25,"""Basic Charting Principles"" course is now available on our website under the #education tab! http://goo.gl/RdMkhf Here is the preview: https://www.youtube.com/watch?v=vwnHzgO8S18 … #Stocks #Bitcoin #Ethereum $BTC $ETH $LTC $MU $MOMO $MYL $FIVE $NTAP $NTNX $PYPL $LRCX $CRZO $JBLU $QQQ $QCOMpic.twitter.com/zRJ8CaKXcW"
1766,0.0,$PYPL: PYPL SHAREHOLDER ALERT: The Law Offices of Vincent Wong …: http://www.StockNewsWires.com/pypl-pypl-shareholder-alert-the-law-offices-of-vincent-wong/ …
1767,0.5,So glad I didn’t sell my $SQ and $PYPL at a profit this morning. via http://ift.tt/2An0v21
1768,1.0,Goldman Sachs: 10 Stocks Perfect For This Market https://buff.ly/2BVADaO $PYPL $GOOG $JD $AMZN
1769,0.16666666666666666,$ICNB.006- Iconic Brands moving up- MASSIVE BELLISSIMA PROSECCO rollout - 1150 PUBLIX stores and Total WINE! Don't miss this one again! $EA $MU $PYPL $SIRI $FISV $SYMC $CHKP $CTXS $SWKS $CA $STX $CMCSA $SBUX $PCLN $NFLX $CHTR $FOXA $ROST $DISH $MAT $BBBY $VIAB $QVCA $NCLH $TSCOpic.twitter.com/1dIBWV6Yge
1770,0.44999999999999996,I really recommend checking this out for discovering good stocks to trade http://bit.ly/2w7qrJ1 $PENN $PGC $PYPL pic.twitter.com/Ak9YuxOFV9
1771,0.0,$PYPL another holiday/long term play? pic.twitter.com/GoueTUwvQ0
1772,0.0,I have $pypl at $150 end 2018
1773,0.6,Setups liked today that we'll be watching again tomorrow. $PYPL $FB $RH $XBI $SFIX $COST $CLVS $SKX $GOOGL $FSLR $CLDR $NVDA $AMZN $GDX $DIA
1774,-0.125,"BitCoin, a phenomenon taking the market by storm. Other stocks talked about today are $PYPL $SQ $MA $BTC.X #BitCoin #Cryptocurrency See our coverage https://youtu.be/DiiFIktI1R4"
1775,0.1,5 Tech Stocks Weathering Sector's Sell-Off: Investing Action Plan http://bit.ly/2AzrhTV $INTC $TXN $PYPL $SQ $ANET $DG $UNFI $CIEN $FNSR
1776,0.0,"Paypal $PYPL Receiving Somewhat Favorable Media Coverage, Analysis Shows http://ift.tt/2jkwbL4"
1777,0.48000000000000004,I highly recommend trying this out for discovering great stocks to trade http://bit.ly/2w7IEpR $FOXA $TOPS $PYPL pic.twitter.com/aP04uajwY8
1778,0.5,"The top five stocks that gained today were $DVA, $HRB, $BF.B, $ABDE, and $PYPL."
1779,0.5,$PYPL Longed all day and I think it still has more to go yet. #ICEMAN #ITApic.twitter.com/8CwAokUHLp
1780,0.16,$PYPL high OI range is 74.50 to 75.00 for option expiration 12/08/2017 #maxpain #options http://bit.ly/2Bxaher pic.twitter.com/i4l7Bb0WsA
1781,0.3333333333333333,I doubt they'd buy a device maker now. They're more into payments and services. $AAPL is more likely to buy $PYPL.
1782,0.0,Looking to buy tomorrow AM - Thoughts on which one to pop? $PYPL $V $MCD $YUM $NFLX $RTN
1783,0.2,i like it but i think you are buying too much $PYPL at once.. https://twitter.com/cpowerfitness/status/938173114621538311 …
1784,-0.125,"$SQ is operating at a loss, debt to equity ratio not pretty and $PYPL working with Facebook Google Ebates and Baidu and Citibank... Square will have a tougher time. Wait til they monetize Venmo as well."
1785,0.2,$RLGY $KR $STZ $TRN $BMY $BAC $VRX $MU $AMD $AET $BOX $HIMX $QCOM $TTWO $ETSY $PYPL $T-12/4 Unusual options activitypic.twitter.com/tAMH7UnwPv
1786,0.0,Watch List for 12/05/17 from Alex https://investorsunderground.com/s/8ve2G $DPW $MARA $ASTC $PYPL $XNETpic.twitter.com/unsNk3sBTt
1787,1.0,That's awesome news about $MA. I have calls for $MA $V $SQ $PYPL
1788,-0.4,IBD Big Cap 20 12-4-17 With Rank 1. $ALGN $PYPL $SCHW $RHT $ADBE $CTAS $DLTR $DHI $AMTD $FB $TSN $MAR $ROST $CAT $CGNX $MNST $FLT $MA $HD 20. $AME
1789,-0.05,Price Returns vs Expected Daily Move $BAC $WFC $C $JPM $BX $NLY $MS $GS $RLGY $V $MA $PYPL http://tinyurl.com/y7zbwhgq pic.twitter.com/XBqo8VxxbU
1790,0.0,Paypal $PYPL Receives “Buy” Rating from Bank of America http://ift.tt/2jCrDiE
1791,0.0,$PYPL: PayPal provides update on the suspension of operations of TIO Networks; review has identified a potential... http://bit.ly/2AAgJ7m
1792,0.05000000000000002,Generally Bullish | Cabot Weekly Review: Check it out here https://chc.li/2Bs4p5R $PYPL $BABA $MU $AMZN $SQ $ABMD $ETFCpic.twitter.com/IWPemN5yfR
1793,0.11363636363636363,"PayPal's Pay With Venmo Could Positively Surprise Next Year, KeyBanc Says #wirecard $PYPL http://wlst.com https://finance.yahoo.com/news/paypals-pay-venmo-could-positively-193841634.html …"
1794,0.0,5pm Press Releases $NEP $STC $PYPL $VTR $KND $USAC $MNRO $PAH $TTEC $PMF $PCI $MZF $NGVC $MBVX $HTY $MFC $BTO $JHI https://marketchameleon.com/PressReleases
1795,0.13333333333333333,$PYPL - I didn't even follow up with my own trade. Tgt (question mark under last arrow) hit dead on. Smdh #AmateurHourpic.twitter.com/b32EzC60gH
1796,0.0,Want automatic email alerts for $ICBK $ABTX $CHMA $WRC $PYPL? Subscribe to MarketBeat Daily http://bit.ly/arndailyw
1797,0.0,"RT TopFiveTraders ""RT SAlphaTech ""$AXP $COF $EBAY $GOOGL $SQ $SYF $PYPL https://seekingalpha.com/article/4128591-paypal-money-moves?source=feed_tags …"""""
1798,0.0,"RT SAlphaTech ""$AXP $COF $EBAY $GOOGL $SQ $SYF $PYPL https://seekingalpha.com/article/4128591-paypal-money-moves?source=feed_tags …"""
1799,0.0,Head-To-Head Comparison: Paypal $PYPL vs. Palo Alto Networks $PANW http://ift.tt/2zEvdPQ
1800,0.0,Payments stocks fall as investors rotate out of growth-oriented tech sector $PYPL $SQ $V https://www.marketwatch.com/story/payments-stocks-fall-as-investors-rotate-out-of-growth-oriented-tech-sector-2017-11-29 …pic.twitter.com/tMno09TyIN
1801,0.0,Payments stocks fall as investors rotate out of growth-oriented tech - MarketWatch - @emilybary - $PYPL $SQ $V $MAhttps://www.marketwatch.com/story/payments-stocks-fall-as-investors-rotate-out-of-growth-oriented-tech-sector-2017-11-29 …
1802,0.0,MRJ Capital Inc. Decreases Holdings in Paypal Holdings Inc $PYPL http://ift.tt/2hHeILO
1803,-0.1,We calculated 21-day Expected Return of $PYPL for you: 9.83% https://unicornbay.com/t/PYPL.US?utm_medium=tweet&utm_campaign=expreturn&utm_source=twitter …
1804,0.4,#Options #maxpain chart for $PYPL. Free options app http://www.mystockstation.com/ pic.twitter.com/phug1VH2bT
1805,0.0,Bank of $AMZN ?! $AMZN $GOOG $AAPL $SQ $PYPL pic.twitter.com/utdGSmasJn
1806,-0.16666666666666666,$AMZN $PYPL $ADBE $CRTO: Why PayPal and Amazon Might Be Black Friday and Cyber …: http://www.StockNewsWires.com/amzn-pypl-adbe-crto-why-paypal-and-amazon-might-be-black-friday-and-cyber/ …
1807,0.7,"$V monster call buyer today - 7k of the Dec 114c bought, $869k in #option premium $MA also saw calls bought today - i would think all those cyber day records would be good for $V $MA $PYPL pic.twitter.com/y0FoC7CPiJ"
1808,-0.4,IBD Big Cap 20 11-28-17 With Rank 1. $ANET $LRCX $FB $AMAT $ALGN $PYPL $RHT $ADBE $MA $SQ $SCHW $GOOGL $DHI $CRM $TSN $FLT $CTAS $VMW $AMTD 20. $MU
1809,0.25,"$PYPL PayPal Holdings, Inc. - C Top stock up 105% from low. Close: 77.79 VolvsAvg: 1.04 Liq: $666M http://stockcharts.com/h-sc/ui?s=PYPL&p=D&yr=1&mn=0&dy=0&id=p14565816076 …"
1810,-0.05,Price Returns vs Expected Daily Move $V $MA $BAC $SCHW $MS $WFC $GS $JPM $C $MET $PYPL $DB http://tinyurl.com/y7zbwhgq pic.twitter.com/AxTjtEBRW2
1811,-0.4,IBD Big Cap 20 11-27-17 With Rank 1. $ANET $LRCX $FB $AMAT $CRM $ALGN $PYPL $RHT $ADBE $SQ $GOOGL $MA $DHI $MU $MCHP $TXN $SCHW $TSN $FLT 20. $VMW
